"REPORT_ID","TYPE_DW","COUNT_DW","MONTHS","HIGHEST_OA_PER_MON","MAX_DURATION"
"1618317","贷款逾期","0","0","0.00","0"
"1618317","贷记卡逾期","1","8","4273.00","2"
"1618317","准贷记卡60天以上透支","0","0","0.00","0"
"1624455","贷款逾期","0","0","0.00","0"
"1624455","贷记卡逾期","1","2","0.00","1"
"1624455","准贷记卡60天以上透支","0","0","0.00","0"
"1626944","贷款逾期","0","0","0.00","0"
"1626944","贷记卡逾期","1","1","0.00","1"
"1626944","准贷记卡60天以上透支","0","0","0.00","0"
"1628168","贷款逾期","0","0","0.00","0"
"1628168","贷记卡逾期","1","2","1324.00","1"
"1628168","准贷记卡60天以上透支","0","0","0.00","0"
"1629282","贷款逾期","0","0","0.00","0"
"1629282","贷记卡逾期","6","32","5965.00","3"
"1629282","准贷记卡60天以上透支","0","0","0.00","0"
"1630554","贷款逾期","0","0","0.00","0"
"1630554","贷记卡逾期","2","4","0.00","1"
"1630554","准贷记卡60天以上透支","0","0","0.00","0"
"1572674","贷款逾期","2","1","0.00","1"
"1572674","贷记卡逾期","1","1","3946.00","1"
"1572674","准贷记卡60天以上透支","0","0","0.00","0"
"1573636","贷款逾期","1","1","268.00","1"
"1573636","贷记卡逾期","2","20","1713.00","2"
"1573636","准贷记卡60天以上透支","0","0","0.00","0"
"1563340","贷款逾期","0","0","0.00","0"
"1563340","贷记卡逾期","2","1","0.00","1"
"1563340","准贷记卡60天以上透支","0","0","0.00","0"
"1565493","贷款逾期","0","0","0.00","0"
"1565493","贷记卡逾期","2","4","0.00","1"
"1565493","准贷记卡60天以上透支","0","0","0.00","0"
"1568599","贷款逾期","0","0","0.00","0"
"1568599","贷记卡逾期","1","2","7504.00","7"
"1568599","准贷记卡60天以上透支","0","0","0.00","0"
"1570612","贷款逾期","0","0","0.00","0"
"1570612","贷记卡逾期","3","6","791.00","2"
"1570612","准贷记卡60天以上透支","0","0","0.00","0"
"1571670","贷款逾期","1","10","4138.00","1"
"1571670","贷记卡逾期","1","1","1739.00","1"
"1571670","准贷记卡60天以上透支","0","0","0.00","0"
"1579130","贷款逾期","0","0","0.00","0"
"1579130","贷记卡逾期","1","1","0.00","1"
"1579130","准贷记卡60天以上透支","0","0","0.00","0"
"1577825","贷款逾期","0","0","0.00","0"
"1577825","贷记卡逾期","7","13","13473.00","4"
"1577825","准贷记卡60天以上透支","0","0","0.00","0"
"1561275","贷款逾期","0","0","0.00","0"
"1561275","贷记卡逾期","3","5","1479.00","1"
"1561275","准贷记卡60天以上透支","0","0","0.00","0"
"1574829","贷款逾期","0","0","0.00","0"
"1574829","贷记卡逾期","1","2","0.00","1"
"1574829","准贷记卡60天以上透支","0","0","0.00","0"
"1563521","贷款逾期","0","0","0.00","0"
"1563521","贷记卡逾期","1","1","200.00","1"
"1563521","准贷记卡60天以上透支","0","0","0.00","0"
"1573870","贷款逾期","0","0","0.00","0"
"1573870","贷记卡逾期","6","21","20415.00","3"
"1573870","准贷记卡60天以上透支","0","0","0.00","0"
"1569822","贷款逾期","0","0","0.00","0"
"1569822","贷记卡逾期","1","6","200.00","1"
"1569822","准贷记卡60天以上透支","0","0","0.00","0"
"1560439","贷款逾期","0","0","0.00","0"
"1560439","贷记卡逾期","6","20","3047.00","2"
"1560439","准贷记卡60天以上透支","0","0","0.00","0"
"1561527","贷款逾期","0","0","0.00","0"
"1561527","贷记卡逾期","2","6","0.00","2"
"1561527","准贷记卡60天以上透支","0","0","0.00","0"
"1569867","贷款逾期","0","0","0.00","0"
"1569867","贷记卡逾期","2","4","937.00","1"
"1569867","准贷记卡60天以上透支","0","0","0.00","0"
"1569872","贷款逾期","1","1","176.00","1"
"1569872","贷记卡逾期","3","5","0.00","1"
"1569872","准贷记卡60天以上透支","0","0","0.00","0"
"1572024","贷款逾期","0","0","0.00","0"
"1572024","贷记卡逾期","1","11","5975.00","7"
"1573012","贷款逾期","0","0","0.00","0"
"1573012","贷记卡逾期","5","38","3072.00","7"
"1573012","准贷记卡60天以上透支","0","0","0.00","0"
"1562666","贷款逾期","1","1","0.00","1"
"1562666","贷记卡逾期","1","1","121.00","1"
"1562666","准贷记卡60天以上透支","0","0","0.00","0"
"1568917","贷款逾期","1","3","206.00","1"
"1568917","贷记卡逾期","4","12","123.00","2"
"1568917","准贷记卡60天以上透支","0","0","0.00","0"
"1569970","贷款逾期","0","0","0.00","0"
"1569970","贷记卡逾期","2","3","0.00","1"
"1569970","准贷记卡60天以上透支","0","0","0.00","0"
"1572024","准贷记卡60天以上透支","0","0","0.00","0"
"1574134","贷款逾期","0","0","0.00","0"
"1574134","贷记卡逾期","1","1","268.00","1"
"1574134","准贷记卡60天以上透支","0","0","0.00","0"
"1561749","贷款逾期","0","0","0.00","0"
"1561749","贷记卡逾期","3","2","6394.00","1"
"1561749","准贷记卡60天以上透支","0","0","0.00","0"
"1563847","贷款逾期","1","3","5770.00","3"
"1563847","贷记卡逾期","0","0","0.00","0"
"1563847","准贷记卡60天以上透支","0","0","0.00","0"
"1563908","贷款逾期","0","0","0.00","0"
"1563908","贷记卡逾期","4","26","1767.00","3"
"1563908","准贷记卡60天以上透支","0","0","0.00","0"
"1564907","贷款逾期","1","1","14054.00","1"
"1564907","贷记卡逾期","2","7","5147.00","1"
"1564907","准贷记卡60天以上透支","0","0","0.00","0"
"1562897","贷款逾期","0","0","0.00","0"
"1562897","贷记卡逾期","2","12","8960.00","5"
"1562897","准贷记卡60天以上透支","0","0","0.00","0"
"1564983","贷款逾期","0","0","0.00","0"
"1564983","贷记卡逾期","1","17","263.00","2"
"1564983","准贷记卡60天以上透支","0","0","0.00","0"
"1576356","贷款逾期","0","0","0.00","0"
"1576356","贷记卡逾期","1","1","0.00","1"
"1576356","准贷记卡60天以上透支","0","0","0.00","0"
"1560815","贷款逾期","0","0","0.00","0"
"1560815","贷记卡逾期","2","4","1866.00","3"
"1560815","准贷记卡60天以上透支","0","0","0.00","0"
"1562941","贷款逾期","1","1","0.00","1"
"1562941","贷记卡逾期","4","7","1450.00","1"
"1562941","准贷记卡60天以上透支","0","0","0.00","0"
"1562956","贷款逾期","0","0","0.00","0"
"1562956","贷记卡逾期","3","8","412.00","1"
"1562956","准贷记卡60天以上透支","0","0","0.00","0"
"1565101","贷款逾期","0","0","0.00","0"
"1565101","贷记卡逾期","2","7","6186.00","2"
"1565101","准贷记卡60天以上透支","0","0","0.00","0"
"1560882","贷款逾期","0","0","0.00","0"
"1560882","贷记卡逾期","1","1","0.00","1"
"1560882","准贷记卡60天以上透支","0","0","0.00","0"
"1563024","贷款逾期","0","0","0.00","0"
"1563024","贷记卡逾期","1","1","0.00","1"
"1563024","准贷记卡60天以上透支","0","0","0.00","0"
"1565139","贷款逾期","0","0","0.00","0"
"1565139","贷记卡逾期","4","8","756.00","1"
"1565139","准贷记卡60天以上透支","0","0","0.00","0"
"1566162","贷款逾期","0","0","0.00","0"
"1566162","贷记卡逾期","1","2","0.00","2"
"1566162","准贷记卡60天以上透支","0","0","0.00","0"
"1568303","贷款逾期","3","5","2547.00","1"
"1568303","贷记卡逾期","5","10","51085.00","2"
"1568303","准贷记卡60天以上透支","0","0","0.00","0"
"1565280","贷款逾期","1","14","2442.00","1"
"1570440","贷款逾期","0","0","0.00","0"
"1576580","贷款逾期","0","0","0.00","0"
"1576580","贷记卡逾期","3","23","2714.00","4"
"1576580","准贷记卡60天以上透支","0","0","0.00","0"
"1563173","贷款逾期","0","0","0.00","0"
"1563173","贷记卡逾期","2","2","0.00","1"
"1563173","准贷记卡60天以上透支","0","0","0.00","0"
"1565280","贷记卡逾期","1","23","2298.00","2"
"1565280","准贷记卡60天以上透支","0","0","0.00","0"
"1567381","贷款逾期","0","0","0.00","0"
"1567381","贷记卡逾期","1","1","0.00","1"
"1567381","准贷记卡60天以上透支","0","0","0.00","0"
"1567421","贷款逾期","0","0","0.00","0"
"1567421","贷记卡逾期","1","2","0.00","2"
"1567421","准贷记卡60天以上透支","0","0","0.00","0"
"1570440","贷记卡逾期","1","1","0.00","1"
"1570440","准贷记卡60天以上透支","0","0","0.00","0"
"1572592","贷款逾期","4","2","10752.00","1"
"1572592","贷记卡逾期","4","5","6999.00","1"
"1572592","准贷记卡60天以上透支","0","0","0.00","0"
"1653791","贷款逾期","0","0","0.00","0"
"1653791","贷记卡逾期","2","2","729.00","1"
"1653791","准贷记卡60天以上透支","0","0","0.00","0"
"1653795","贷款逾期","0","0","0.00","0"
"1653795","贷记卡逾期","1","2","0.00","1"
"1653795","准贷记卡60天以上透支","0","0","0.00","0"
"1658078","贷款逾期","0","0","0.00","0"
"1658078","贷记卡逾期","6","27","2273.00","3"
"1658078","准贷记卡60天以上透支","0","5","10580.00","5"
"1658137","贷款逾期","0","0","0.00","0"
"1658137","贷记卡逾期","1","1","0.00","1"
"1658137","准贷记卡60天以上透支","0","0","0.00","0"
"1655011","贷款逾期","0","0","0.00","0"
"1655011","贷记卡逾期","4","5","3067.00","1"
"1655011","准贷记卡60天以上透支","0","0","0.00","0"
"1644525","贷款逾期","0","0","0.00","0"
"1644525","贷记卡逾期","1","1","0.00","1"
"1644525","准贷记卡60天以上透支","0","0","0.00","0"
"1651645","贷款逾期","1","2","2996.00","1"
"1651645","贷记卡逾期","0","0","0.00","0"
"1651645","准贷记卡60天以上透支","0","0","0.00","0"
"1653978","贷款逾期","0","0","0.00","0"
"1653978","贷记卡逾期","1","1","0.00","1"
"1653978","准贷记卡60天以上透支","0","0","0.00","0"
"1658357","贷款逾期","1","1","894.00","1"
"1658357","贷记卡逾期","2","2","0.00","1"
"1658357","准贷记卡60天以上透支","0","0","0.00","0"
"1648285","贷款逾期","0","0","0.00","0"
"1648285","贷记卡逾期","2","4","13325.00","2"
"1648285","准贷记卡60天以上透支","0","0","0.00","0"
"1654087","贷款逾期","0","0","0.00","0"
"1654087","贷记卡逾期","1","1","0.00","1"
"1654087","准贷记卡60天以上透支","0","0","0.00","0"
"1649580","贷款逾期","0","0","0.00","0"
"1649580","贷记卡逾期","1","2","509.00","1"
"1649580","准贷记卡60天以上透支","0","0","0.00","0"
"1650801","贷款逾期","0","0","0.00","0"
"1650801","贷记卡逾期","3","3","0.00","1"
"1650801","准贷记卡60天以上透支","0","0","0.00","0"
"1647238","贷款逾期","0","0","0.00","0"
"1647238","贷记卡逾期","2","11","8759.00","6"
"1647238","准贷记卡60天以上透支","1","12","3930.00","7"
"1648407","贷款逾期","0","0","0.00","0"
"1648407","贷记卡逾期","2","34","3522.00","6"
"1648407","准贷记卡60天以上透支","0","0","0.00","0"
"1656462","贷款逾期","0","0","0.00","0"
"1656462","贷记卡逾期","3","13","34466.00","3"
"1656462","准贷记卡60天以上透支","0","0","0.00","0"
"1647405","贷款逾期","1","1","0.00","1"
"1647405","贷记卡逾期","3","5","0.00","1"
"1647405","准贷记卡60天以上透支","0","0","0.00","0"
"1657648","贷款逾期","0","0","0.00","0"
"1657648","贷记卡逾期","4","36","4822.00","2"
"1657648","准贷记卡60天以上透支","0","0","0.00","0"
"1658708","贷款逾期","0","0","0.00","0"
"1658708","贷记卡逾期","1","1","0.00","1"
"1658708","准贷记卡60天以上透支","0","0","0.00","0"
"1659729","贷款逾期","0","0","0.00","0"
"1659729","贷记卡逾期","7","19","3525.00","2"
"1659729","准贷记卡60天以上透支","0","0","0.00","0"
"1643865","贷款逾期","1","1","221.00","1"
"1643865","贷记卡逾期","2","3","843.00","2"
"1643865","准贷记卡60天以上透支","0","0","0.00","0"
"1658864","贷款逾期","9","7","276.00","1"
"1658864","贷记卡逾期","3","31","4644.00","7"
"1658864","准贷记卡60天以上透支","0","0","0.00","0"
"1659890","贷款逾期","1","1","1722.00","1"
"1659890","贷记卡逾期","2","2","1062.00","1"
"1659890","准贷记卡60天以上透支","0","0","0.00","0"
"1659915","贷款逾期","0","0","0.00","0"
"1659915","贷记卡逾期","1","1","0.00","1"
"1659915","准贷记卡60天以上透支","0","0","0.00","0"
"1646493","贷款逾期","0","0","0.00","0"
"1646493","贷记卡逾期","1","3","0.00","2"
"1646493","准贷记卡60天以上透支","0","0","0.00","0"
"1654574","贷款逾期","1","2","1146.00","1"
"1654574","贷记卡逾期","0","0","0.00","0"
"1654574","准贷记卡60天以上透支","0","0","0.00","0"
"1654609","贷款逾期","0","0","0.00","0"
"1654609","贷记卡逾期","1","2","0.00","1"
"1654609","准贷记卡60天以上透支","0","0","0.00","0"
"1645336","贷款逾期","0","0","0.00","0"
"1645336","贷记卡逾期","1","1","0.00","1"
"1645336","准贷记卡60天以上透支","0","0","0.00","0"
"1653539","贷款逾期","0","0","0.00","0"
"1653539","贷记卡逾期","2","6","1450.00","1"
"1653539","准贷记卡60天以上透支","0","0","0.00","0"
"1653543","贷款逾期","0","0","0.00","0"
"1653543","贷记卡逾期","4","25","19437.00","7"
"1653543","准贷记卡60天以上透支","0","0","0.00","0"
"1656967","贷款逾期","1","12","9688.00","4"
"1656967","贷记卡逾期","1","1","0.00","1"
"1656967","准贷记卡60天以上透支","0","0","0.00","0"
"1657952","贷款逾期","0","0","0.00","0"
"1657952","贷记卡逾期","1","26","1842.00","2"
"1657952","准贷记卡60天以上透支","0","0","0.00","0"
"1646660","贷款逾期","1","1","557.00","1"
"1646660","贷记卡逾期","0","0","0.00","0"
"1646660","准贷记卡60天以上透支","0","0","0.00","0"
"1659102","贷款逾期","1","11","2707.00","7"
"1659102","贷记卡逾期","3","4","8526.00","1"
"1659102","准贷记卡60天以上透支","0","0","0.00","0"
"1659107","贷款逾期","0","0","0.00","0"
"1659107","贷记卡逾期","2","25","4038.00","4"
"1659107","准贷记卡60天以上透支","0","0","0.00","0"
"1652626","贷款逾期","0","0","0.00","0"
"1652626","贷记卡逾期","2","3","0.00","1"
"1652626","准贷记卡60天以上透支","0","0","0.00","0"
"1638779","贷款逾期","0","0","0.00","0"
"1638779","贷记卡逾期","2","19","252.00","2"
"1638779","准贷记卡60天以上透支","0","0","0.00","0"
"1679707","贷款逾期","0","0","0.00","0"
"1679707","贷记卡逾期","1","1","190.00","1"
"1679707","准贷记卡60天以上透支","0","0","0.00","0"
"1683722","贷款逾期","0","0","0.00","0"
"1683722","贷记卡逾期","1","1","2741.00","1"
"1683722","准贷记卡60天以上透支","0","0","0.00","0"
"1641381","贷款逾期","0","0","0.00","0"
"1641381","贷记卡逾期","1","1","0.00","1"
"1641381","准贷记卡60天以上透支","0","0","0.00","0"
"1680806","贷款逾期","0","0","0.00","0"
"1680806","贷记卡逾期","1","4","0.00","2"
"1680806","准贷记卡60天以上透支","0","0","0.00","0"
"1640171","贷款逾期","0","0","0.00","0"
"1640171","贷记卡逾期","1","1","0.00","1"
"1640171","准贷记卡60天以上透支","0","0","0.00","0"
"1640177","贷款逾期","1","2","0.00","1"
"1640177","贷记卡逾期","4","13","1733.00","1"
"1640177","准贷记卡60天以上透支","0","0","0.00","0"
"1689888","贷款逾期","1","1","75.00","1"
"1689888","贷记卡逾期","0","0","0.00","0"
"1689888","准贷记卡60天以上透支","0","0","0.00","0"
"1689935","贷款逾期","1","4","2417.00","1"
"1689935","贷记卡逾期","1","9","1371.00","5"
"1689935","准贷记卡60天以上透支","0","0","0.00","0"
"1690121","贷款逾期","0","0","0.00","0"
"1690121","贷记卡逾期","2","11","13044.00","4"
"1690121","准贷记卡60天以上透支","0","0","0.00","0"
"1690533","贷款逾期","0","0","0.00","0"
"1690533","贷记卡逾期","2","41","7306.00","2"
"1690533","准贷记卡60天以上透支","0","0","0.00","0"
"1691173","贷款逾期","1","1","280000.00","1"
"1691173","贷记卡逾期","1","2","922.00","1"
"1691173","准贷记卡60天以上透支","0","0","0.00","0"
"1690069","贷款逾期","0","0","0.00","0"
"1690069","贷记卡逾期","1","1","0.00","1"
"1690069","准贷记卡60天以上透支","0","0","0.00","0"
"1690609","贷款逾期","1","6","333.00","2"
"1690609","贷记卡逾期","0","0","0.00","0"
"1690609","准贷记卡60天以上透支","0","0","0.00","0"
"1687101","贷款逾期","0","0","0.00","0"
"1687101","贷记卡逾期","1","5","481.00","1"
"1687101","准贷记卡60天以上透支","0","0","0.00","0"
"1677256","贷款逾期","0","0","0.00","0"
"1677256","贷记卡逾期","1","1","0.00","1"
"1677256","准贷记卡60天以上透支","0","0","0.00","0"
"1677258","贷款逾期","0","0","0.00","0"
"1677258","贷记卡逾期","4","9","0.00","2"
"1677258","准贷记卡60天以上透支","0","0","0.00","0"
"1640450","贷款逾期","0","0","0.00","0"
"1640450","贷记卡逾期","1","1","0.00","1"
"1640450","准贷记卡60天以上透支","0","0","0.00","0"
"1641742","贷款逾期","0","0","0.00","0"
"1641742","贷记卡逾期","2","6","512.00","1"
"1641742","准贷记卡60天以上透支","0","0","0.00","0"
"1638003","贷款逾期","0","0","0.00","0"
"1638003","贷记卡逾期","4","13","1596.00","2"
"1638003","准贷记卡60天以上透支","0","0","0.00","0"
"1638014","贷款逾期","0","0","0.00","0"
"1638014","贷记卡逾期","1","6","3411.00","1"
"1638014","准贷记卡60天以上透支","0","0","0.00","0"
"1640531","贷款逾期","1","5","638.00","2"
"1640531","贷记卡逾期","2","24","7989.00","3"
"1640531","准贷记卡60天以上透支","0","0","0.00","0"
"1641812","贷款逾期","1","3","1749.00","1"
"1641812","贷记卡逾期","0","0","0.00","0"
